key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-397594673,The research on the rural area develepment strategy at mayong town in dongguan city,2010,,,PQDT - Global,,,10349167,,"Chen, Wen Long and Li, Fei",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-on-rural-area-develepment-strategy-at%2Fdocview%2F1873817906%2Fse-2%3Faccountid%3D10246,Chinese,Sun Yat-Sen University (People's Republic of China)     PP  - Peoples Republic of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-28 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10349167;Social sciences,,
rayyan-397594674,Research of vegetation system's effects on outdoor thermal environment of residential communities in hot-humid climate,2010,,,PQDT - Global,,,10346181,,"Chen, Zhuo Lun and Meng, Qing Lin",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-vegetation-systems-effects-on-outdoor%2Fdocview%2F1873750371%2Fse-2%3Faccountid%3D10246,Chinese,South China University of Technology (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10346181;Applied sciences;Civil engineering;0543:Civil engineering,,
rayyan-397594675,"Monthly runoff simulation in response to varied climate scenarios and its implication in urban water security--a case study in a forested basin, shui lianshan, dongguan",2010,,,PQDT - Global,,,10349677,,"Liu, Zhu Yun and Chen, Jian Yao",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fmonthly-runoff-simulation-response-varied-climate%2Fdocview%2F1870568703%2Fse-2%3Faccountid%3D10246,Chinese,Sun Yat-Sen University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not temperate",,(UMI)AAI10349677;Earth sciences;Hydrologic sciences;0388:Hydrologic sciences;Trees,,
rayyan-397594676,Research on uninhabited islands' sustainable development strategies in xiamen city,2010,,,PQDT - Global,,,10429117,,"Chen, Quan Song and Chen, Zhen Ming",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-on-uninhabited-islands-sustainable%2Fdocview%2F1870559168%2Fse-2%3Faccountid%3D10246,Chinese,Xiamen University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not urban",,(UMI)AAI10429117;Biological sciences;Biological oceanography;0416:Biological oceanography,,
rayyan-397594677,Studying on the ecological construction mode of the urban forest park--to juci mountain national forest park as an example,2010,,,PQDT - Global,,,10436747,,"Chang, Lei and Song, Yu Qin",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fstudying-on-ecological-construction-mode-urban%2Fdocview%2F1870489570%2Fse-2%3Faccountid%3D10246,Chinese,Peking University  (People's Republic of China)     PP  - Peoples Republic of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2021-09-29 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10436747;Social sciences;Mountaineering;Trees,,
rayyan-397594678,"""ecology"" principle dragon cave park in guangzhou research planning",2010,,,PQDT - Global,,,10430389,,"Huang, Zhi Xian and Xu, Feng",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fecology-principle-dragon-cave-park-guangzhou%2Fdocview%2F1869951110%2Fse-2%3Faccountid%3D10246,Chinese,China Agricultural University (People's Republic of China)     PP  - Peoples Republic of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-28 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not urban",,(UMI)AAI10430389;Social sciences,,
rayyan-397594679,A study of air temperature correction and its response due to lucc based on remote sensing and gis,2010,,,PQDT - Global,,,10441338,,"Liu, Ke and Gao, Wei",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fstudy-air-temperature-correction-response-due%2Fdocview%2F1869217715%2Fse-2%3Faccountid%3D10246,Chinese,East China Normal University (People's Republic of China)     PP  - Peoples Republic of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-01-28 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10441338;Social sciences;Temperature,,
rayyan-397594680,Guangzhou area residential roof greening optimization design research,2010,,,PQDT - Global,,,10332821,,"Xiang, Xin and Zhang, Wen Ying",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fguangzhou-area-residential-roof-greening%2Fdocview%2F1869127940%2Fse-2%3Faccountid%3D10246,Chinese,South China Agricultural University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10332821;Biological sciences;Horticulture;0471:Horticulture;Research Design,,
rayyan-397594681,An assessment of ecological effect of hunman activities on coastal zone of bohai sea in last 30 years,2010,,,PQDT - Global,,,10338622,,"Suo, An Ning and Gao, Shang Yu",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fassessment-ecological-effect-hunman-activities-on%2Fdocview%2F1869044057%2Fse-2%3Faccountid%3D10246,Chinese,Beijing Normal University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10338622;Earth sciences;Physical geography;0368:Physical geography,,
rayyan-397594682,Trip charateristics and residential planning strategy research based on low-carbon transportation,2010,,,PQDT - Global,,,10381040,,"Liao, Chang Qi and Song, Ju Sheng",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Ftrip-charateristics-residential-planning-strategy%2Fdocview%2F1868832575%2Fse-2%3Faccountid%3D10246,Chinese,Harbin Institute of Technology (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-28 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,(UMI)AAI10381040;Social sciences;Urban planning;0999:Urban planning,,
rayyan-397594683,The research of rain garden planning based on climate change,2010,,,PQDT - Global,,,10380454,,"Zhang, Jing and Lv, Fei",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-rain-garden-planning-based-on-climate%2Fdocview%2F1868832412%2Fse-2%3Faccountid%3D10246,Chinese,Harbin Institute of Technology (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not outcome",,(UMI)AAI10380454;Social sciences;Urban planning;0999:Urban planning,,
rayyan-397594684,Ased on mm5 model to reseach the effect of climate change for the urban developmetn of chengdu city,2010,,,PQDT - Global,,,10362359,,"Sun, Jian Guang and Wang, Wen Yong",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fased-on-mm5-model-reseach-effect-climate-change%2Fdocview%2F1868800330%2Fse-2%3Faccountid%3D10246,Chinese,Southwest Jiaotong University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: foreign language",,(UMI)AAI10362359;Health and environmental sciences;Environmental science;0768:Environmental science,,
rayyan-397594685,The study of roof greening on high-rise residential building in urban of wuhan,2010,,,PQDT - Global,,,10377719,,"Wang, Wen Zhu and Yi, Xi Duo",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fstudy-roof-greening-on-high-rise-residential%2Fdocview%2F1868757965%2Fse-2%3Faccountid%3D10246,Chinese,Wuhan University of Technology (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not forest",,(UMI)AAI10377719;Communication and the arts;Design;0389:Design,,
rayyan-397594686,The research of the old citizens' outdoor activity area in residential quarter of qingdao city,2010,,,PQDT - Global,,,10339419,,"Zhang, Si Jia and Jiang, Hong",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-old-citizens-outdoor-activity-area%2Fdocview%2F1868457373%2Fse-2%3Faccountid%3D10246,Chinese,Northeast Forestry University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest",,(UMI)AAI10339419;Social sciences;Urban planning;0999:Urban planning,,
rayyan-397594687,The investigation of the prevalence of ranavirus in rana dybowskii in heilongjiang province and viral genotype analysis,2010,,,PQDT - Global,,,10340086,,"Xu, Kai and Wu, Jian Ping",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Finvestigation-prevalence-ranavirus-rana-dybowskii%2Fdocview%2F1868444259%2Fse-2%3Faccountid%3D10246,Chinese,Northeast Forestry University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest",,(UMI)AAI10340086;Biological sciences;Zoology;0472:Zoology;Prevalence;Genotype,,
rayyan-397594688,"Research on regional architecture design in bama, guangxi",2010,,,PQDT - Global,,,10387047,,"Chen, Yuan Lin and Li, Bao Feng",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fresearch-on-regional-architecture-design-bama%2Fdocview%2F1868351626%2Fse-2%3Faccountid%3D10246,Chinese,Huazhong (Central China) University of Science and Technology (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not temperate",,(UMI)AAI10387047;Communication and the arts;Architecture;0729:Architecture,,
rayyan-397594689,Ecological functions and values of inland wetland --taking futou lake (xianning ) as an example,2010,,,PQDT - Global,,,10336410,,"Luo, Qiu Yue and Yu, Guang Ming",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fecological-functions-values-inland-wetland-taking%2Fdocview%2F1868089369%2Fse-2%3Faccountid%3D10246,Chinese,Huazhong Normal University (People's Republic of China)     PP  - Peoples Rep. of China,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-20 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: not forest",,(UMI)AAI10336410;Earth sciences;Physical geography;0368:Physical geography,,
rayyan-397594691,Victoria's street trees: Planning for climate change through species selection and arboricultural maintenance practices,2009,,,ProQuest Dissertations and Theses,978-0-494-52179-3,,,173,"Leskiw, Michael P.",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Fvictorias-street-trees-planning-climate-change%2Fdocview%2F305159588%2Fse-2%3Faccountid%3D10246,English,"Royal Roads University (Canada)     PP  - Canada -- British Columbia, CA",Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-31 | RAYYAN-INCLUSION: {""Corey""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Social sciences;Biological sciences;Urban planning;Urban forestry;0281:Urban Forestry;0999:Urban planning;Victoria,,
rayyan-397594692,"Urban watershed health and resilience, evaluated through land use history and eco-hydrology in Swan Lake watershed (Saanich, B.C.)",2009,,,ProQuest Dissertations and Theses,978-0-494-60765-7,,,262,"Townsend, Lise",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Furban-watershed-health-resilience-evaluated%2Fdocview%2F305012061%2Fse-2%3Faccountid%3D10246,English,"University of Victoria (Canada)     PP  - Canada -- British Columbia, CA",Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-29 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: bird | RAYYAN-EXCLUSION-REASONS: wrong outcome",,Health and environmental sciences;Social sciences;Biological sciences;British Columbia;Ecology;Geography;Environmental studies;Land use planning;0329:Ecology;0477:Environmental Studies;0366:Geography;0536:Land Use Planning,,
rayyan-397594693,"Landscape ecology of large fires in southwestern forests, USA",2009,,,ProQuest Dissertations and Theses,978-1-109-05933-5,,3349723,113,"Haire, Sandra L. and McGarigal, Kevin",https://lib-ezproxy.concordia.ca/login?qurl=https%3A%2F%2Fwww.proquest.com%2Fdissertations-theses%2Flandscape-ecology-large-fires-southwestern%2Fdocview%2F304920763%2Fse-2%3Faccountid%3D10246,English,University of Massachusetts Amherst     PP  - United States -- Massachusetts,Ann Arbor,,"Copyright - Database copyright ProQuest LLC; ProQuest does not claim copyright in the individual underlying works.
Last updated - 2022-10-30 | RAYYAN-INCLUSION: {""Kayleigh""=>""Excluded""} | RAYYAN-LABELS: forest | RAYYAN-EXCLUSION-REASONS: not climate solution",,Earth sciences;Biological sciences;Disturbance ecology;Fire severity;Forest recovery;Landscape heterogeneity;Plant succession;Spatial pattern;Ecology;Physical geography;Forestry;0368:Physical geography;0329:Ecology;0478:Forestry;Trees,,
